       400
       253    0.14046E+06    0.14046E+06
       254    0.15216E+06    0.14046E+06
       255    0.16387E+06    0.14046E+06
       256    0.17557E+06    0.14046E+06
       257    0.18728E+06    0.14046E+06
       258    0.19898E+06    0.14046E+06
       259    0.21069E+06    0.14046E+06
       260    0.22239E+06    0.14046E+06
       261    0.00000E+00    0.15216E+06
       262    0.11705E+05    0.15216E+06
       263    0.23409E+05    0.15216E+06
       264    0.35114E+05    0.15216E+06
       265    0.46819E+05    0.15216E+06
       266    0.58524E+05    0.15216E+06
       267    0.70228E+05    0.15216E+06
       268    0.81933E+05    0.15216E+06
       269    0.93638E+05    0.15216E+06
       270    0.10534E+06    0.15216E+06
       271    0.11705E+06    0.15216E+06
       272    0.12875E+06    0.15216E+06
       273    0.14046E+06    0.15216E+06
       274    0.15216E+06    0.15216E+06
       275    0.16387E+06    0.15216E+06
       276    0.17557E+06    0.15216E+06
       277    0.18728E+06    0.15216E+06
       278    0.19898E+06    0.15216E+06
       279    0.21069E+06    0.15216E+06
       280    0.22239E+06    0.15216E+06
       281    0.00000E+00    0.16387E+06
       282    0.11705E+05    0.16387E+06
       283    0.23409E+05    0.16387E+06
       284    0.35114E+05    0.16387E+06
       285    0.46819E+05    0.16387E+06
       286    0.58524E+05    0.16387E+06
       287    0.70228E+05    0.16387E+06
       288    0.81933E+05    0.16387E+06
       289    0.93638E+05    0.16387E+06
       290    0.10534E+06    0.16387E+06
       291    0.11705E+06    0.16387E+06
       292    0.12875E+06    0.16387E+06
       293    0.14046E+06    0.16387E+06
       294    0.15216E+06    0.16387E+06
       295    0.16387E+06    0.16387E+06
       296    0.17557E+06    0.16387E+06
       297    0.18728E+06    0.16387E+06
       298    0.19898E+06    0.16387E+06
       299    0.21069E+06    0.16387E+06
       300    0.22239E+06    0.16387E+06
       301    0.00000E+00    0.17557E+06
       302    0.11705E+05    0.17557E+06
       303    0.23409E+05    0.17557E+06
       304    0.35114E+05    0.17557E+06
       305    0.46819E+05    0.17557E+06
       306    0.58524E+05    0.17557E+06
       307    0.70228E+05    0.17557E+06
       308    0.81933E+05    0.17557E+06
       309    0.93638E+05    0.17557E+06
       310    0.10534E+06    0.17557E+06
       311    0.11705E+06    0.17557E+06
       312    0.12875E+06    0.17557E+06
       313    0.14046E+06    0.17557E+06
       314    0.15216E+06    0.17557E+06
       315    0.16387E+06    0.17557E+06
       316    0.17557E+06    0.17557E+06
       317    0.18728E+06    0.17557E+06
       318    0.19898E+06    0.17557E+06
       319    0.21069E+06    0.17557E+06
       320    0.22239E+06    0.17557E+06
       321    0.00000E+00    0.18728E+06
       322    0.11705E+05    0.18728E+06
       323    0.23409E+05    0.18728E+06
       324    0.35114E+05    0.18728E+06
       325    0.46819E+05    0.18728E+06
       326    0.58524E+05    0.18728E+06
       327    0.70228E+05    0.18728E+06
       328    0.81933E+05    0.18728E+06
       329    0.93638E+05    0.18728E+06
       330    0.10534E+06    0.18728E+06
       331    0.11705E+06    0.18728E+06
       332    0.12875E+06    0.18728E+06
       333    0.14046E+06    0.18728E+06
       334    0.15216E+06    0.18728E+06
       335    0.16387E+06    0.18728E+06
       336    0.17557E+06    0.18728E+06
       337    0.18728E+06    0.18728E+06
       338    0.19898E+06    0.18728E+06
       339    0.21069E+06    0.18728E+06
       340    0.22239E+06    0.18728E+06
       341    0.00000E+00    0.19898E+06
       342    0.11705E+05    0.19898E+06
       343    0.23409E+05    0.19898E+06
       344    0.35114E+05    0.19898E+06
       345    0.46819E+05    0.19898E+06
       346    0.58524E+05    0.19898E+06
       347    0.70228E+05    0.19898E+06
       348    0.81933E+05    0.19898E+06
       349    0.93638E+05    0.19898E+06
       350    0.10534E+06    0.19898E+06
       351    0.11705E+06    0.19898E+06
       352    0.12875E+06    0.19898E+06
       353    0.14046E+06    0.19898E+06
       354    0.15216E+06    0.19898E+06
       355    0.16387E+06    0.19898E+06
       356    0.17557E+06    0.19898E+06
       357    0.18728E+06    0.19898E+06
       358    0.19898E+06    0.19898E+06
       359    0.21069E+06    0.19898E+06
       360    0.22239E+06    0.19898E+06
       361    0.00000E+00    0.21069E+06
       362    0.11705E+05    0.21069E+06
       363    0.23409E+05    0.21069E+06
       364    0.35114E+05    0.21069E+06
       365    0.46819E+05    0.21069E+06
       366    0.58524E+05    0.21069E+06
       367    0.70228E+05    0.21069E+06
       368    0.81933E+05    0.21069E+06
       369    0.93638E+05    0.21069E+06
       370    0.10534E+06    0.21069E+06
       371    0.11705E+06    0.21069E+06
       372    0.12875E+06    0.21069E+06
       373    0.14046E+06    0.21069E+06
       374    0.15216E+06    0.21069E+06
       375    0.16387E+06    0.21069E+06
       376    0.17557E+06    0.21069E+06
       377    0.18728E+06    0.21069E+06
       378    0.19898E+06    0.21069E+06
       379    0.21069E+06    0.21069E+06
       380    0.22239E+06    0.21069E+06
       381    0.00000E+00    0.22239E+06
       382    0.11705E+05    0.22239E+06
       383    0.23409E+05    0.22239E+06
       384    0.35114E+05    0.22239E+06
       385    0.46819E+05    0.22239E+06
       386    0.58524E+05    0.22239E+06
       387    0.70228E+05    0.22239E+06
       388    0.81933E+05    0.22239E+06
       389    0.93638E+05    0.22239E+06
       390    0.10534E+06    0.22239E+06
       391    0.11705E+06    0.22239E+06
       392    0.12875E+06    0.22239E+06
       393    0.14046E+06    0.22239E+06
       394    0.15216E+06    0.22239E+06
       395    0.16387E+06    0.22239E+06
       396    0.17557E+06    0.22239E+06
       397    0.18728E+06    0.22239E+06
       398    0.19898E+06    0.22239E+06
       399    0.21069E+06    0.22239E+06
       400    0.22239E+06    0.22239E+06
